Date,Close,High,Low,Open,Volume
2023-07-21,3070.187255859375,3130.892661714448,3061.7559309462104,3102.773187280526,3770223
2023-07-24,3094.295654296875,3111.3405552900845,3073.6503948838067,3081.762606135278,1680132
2023-07-25,3098.30615234375,3105.2792181395616,3081.0333776826646,3096.8022755718303,1272980
2023-07-26,3088.41650390625,3118.085690977951,3085.4085278953876,3099.4000558754824,1066803
2023-07-27,3096.25537109375,3109.699914070163,3085.454295510359,3094.4780014441108,1701769
2023-07-28,3058.42822265625,3093.338502704607,3036.1878482954903,3085.4085459262187,2599831
2023-07-31,3118.63330078125,3123.373028416749,3063.442255658803,3066.6324869082755,2743678
2023-08-01,3146.5244140625,3153.770750326194,3112.753500683223,3112.753500683223,1956167
2023-08-02,3136.133544921875,3141.3746384347655,3111.477796074465,3130.9380706417523,1914899
2023-08-03,3099.03564453125,3129.3884555329005,3069.913440103345,3117.3111535491207,2026351
2023-08-04,3138.77685546875,3163.7973343932103,3100.220594527487,3100.220594527487,2248493
2023-08-07,3175.692138671875,3179.2924970791487,3136.6801334786755,3148.2560679609046,1853889
2023-08-08,3163.4326171875,3181.06990066204,3150.67169533121,3175.6921726071587,1634225
2023-08-09,3156.0498046875,3160.1515300654332,3121.9143791043803,3158.2373025425936,1794589
2023-08-10,3137.455322265625,3158.237218937404,3126.4717689822373,3144.656039836463,1096701
2023-08-11,3143.56201171875,3159.8320536556635,3111.8419612799826,3133.8090658955844,1679974
2023-08-14,3144.519287109375,3149.213394617888,3109.1076379281085,3136.178979187144,1190425
2023-08-16,3152.31201171875,3159.2394578812937,3131.165387032337,3144.655548093036,1328445
2023-08-17,3131.66748046875,3154.5004640383327,3111.113233332602,3149.213751006194,1843241
2023-08-18,3069.0927734375,3108.1957927852245,3059.4308441300896,3108.1957927852245,2526749
2023-08-21,3100.584716796875,3107.967910164372,3073.558997895524,3076.293480989737,1375579
2023-08-22,3082.810546875,3109.1072480565263,3067.224126908382,3099.0808101413627,1222012
2023-08-23,3097.486083984375,3100.9041882483175,3077.2053320183186,3088.143265662933,1330046
2023-08-24,3087.915283203125,3110.9761369975763,3079.1194508870794,3106.3730455778173,1152881
2023-08-25,3082.036376953125,3086.138102175971,3053.73442840892,3076.2939171345733,1158046
2023-08-28,3076.795166015625,3093.6121942799687,3062.712621128665,3093.6121942799687,1037485
2023-08-29,3077.342041015625,3089.556200731551,3067.178966440109,3081.8084975473785,944517
2023-08-30,3090.832275390625,3106.464539813538,3083.6315577486384,3097.258356216005,1188200
2023-08-31,3059.70458984375,3114.941019553153,3047.7183044022304,3099.9925997056025,3417652
2023-09-01,3080.121826171875,3089.0545157816123,3059.7044406634573,3068.0901446211,1277950
2023-09-04,3115.943603515625,3129.023637156642,3071.7817443830672,3079.028080349797,1828332
2023-09-05,3125.833251953125,3141.9210382883625,3103.7749105597304,3117.310690729968,1501842
2023-09-06,3126.3349609375,3139.0958842003674,3097.3496132666887,3130.0721774776193,1314818
2023-09-07,3149.44091796875,3153.770516220787,3119.4072230217057,3127.15492515693,1885092
2023-09-08,3137.272705078125,3158.3283161992513,3131.029101522507,3149.441245179643,1518917
2023-09-11,3172.593017578125,3177.1961089834826,3140.098329969077,3155.5937353709564,1783604
2023-09-12,3263.87939453125,3272.173860566186,3174.7351921738095,3182.9386422827856,4476016
2023-09-13,3252.0751953125,3271.2165766015924,3231.247460468154,3255.037551940574,1754929
2023-09-14,3244.9658203125,3279.2834969091505,3231.794770182642,3254.0807646975677,2604721
2023-09-15,3279.830322265625,3288.079391037457,3247.153159229306,3252.0753624763356,2952897
2023-09-18,3286.98583984375,3298.9721261758623,3258.820748484001,3263.1959666407256,1395753
2023-09-20,3286.89453125,3304.167306178493,3263.1500568604156,3263.1500568604156,1649396
2023-09-21,3267.9814453125,3285.93784338978,3215.752763239707,3270.9438025915615,2004073
2023-09-22,3284.707275390625,3312.143350603467,3249.5237189665327,3266.7964963365184,1989083
2023-09-25,3260.552490234375,3299.6101189147753,3243.6898418366063,3283.658965024994,1238778
2023-09-26,3268.345703125,3276.7770270409974,3223.0444721045315,3251.847786603666,1726062
2023-09-27,3271.626953125,3294.1408207023737,3241.000651722388,3272.264954709884,1541134
2023-09-28,3223.72802734375,3283.9322808574702,3215.160068443675,3281.38005186612,1755753
2023-09-29,3216.299560546875,3252.6224826131343,3195.289567953573,3224.138279675587,2243791
2023-10-03,3202.855224609375,3221.404005246326,3172.0922834404655,3221.404005246326,1948148
2023-10-04,3224.639404296875,3233.982222159653,3169.539610773689,3177.7430606044213,1788138
2023-10-05,3271.6728515625,3303.2560467713934,3236.8992030912727,3239.451432181438,2990768
2023-10-06,3300.88623046875,3313.2370259636054,3258.638592157678,3273.176885530309,2075691
2023-10-09,3316.3359375,3353.388098061812,3309.636364246382,3322.4429058385053,4233074
2023-10-10,3307.72216796875,3325.13180122624,3282.610673537835,3317.885464751515,1848148
2023-10-11,3290.40380859375,3326.954825968897,3285.937574689828,3326.954825968897,2426417
2023-10-12,3229.014892578125,3271.0346556007717,3224.958786550778,3258.5928446615626,4241281
2023-10-13,3254.810302734375,3260.4159050312583,3213.018189889624,3217.575662499397,2890357
2023-10-16,3212.15185546875,3258.27333816753,3207.640002736549,3250.389000692715,1671104
2023-10-17,3196.656494140625,3221.3578589700005,3193.2840093522973,3217.5752462064243,1672065
2023-10-18,3178.609130859375,3210.9215657245095,3175.6467737942685,3200.2571247966926,1408245
2023-10-19,3157.9560546875,3177.3299169246034,3154.529105910934,3170.613008079076,1514545
2023-10-20,3193.504638671875,3198.028165823499,3147.355068054905,3153.1578999999892,1481211
2023-10-23,3116.37548828125,3179.2486146541296,3108.288023694424,3173.811234327899,1106272
2023-10-25,3098.052978515625,3129.9463572629693,3086.2641415822154,3098.418430452583,1518537
2023-10-26,3049.298583984375,3083.065403130757,3043.1300770713924,3077.9022236248165,1984471
2023-10-27,3062.275390625,3072.3735099895516,3049.5271870419792,3061.407274974717,1108851
2023-10-30,3087.497802734375,3091.427414880595,3046.5571476248833,3061.407257455826,910972
2023-10-31,3078.542236328125,3106.1862890625,3061.4532301686027,3106.1862890625,999811
2023-11-01,3043.72412109375,3081.14657643751,3025.767000563393,3065.9765288100825,1563475
